图片链接,标题,序号,内容,时间,详情链接
https://p5.img.cctvpic.com/photoworkspace/2023/09/30/2023093015212671920.jpg,聚焦世界第六高峰 “巅峰使命”卓奥友峰科考进入登顶科考关键期,3226,卓奥友峰综合科考已经获取了一批珍贵的样品和数据，科考队将进一步深化分析研究，为全面科学认识青藏高原构建基础平台，有力促进青藏高原生态环境保护和可持续发展。,2023/9/30 15:21,https://news.cctv.com/2023/09/30/ARTICgBe2XIaY7F6bCwDReVB230930.shtml
https://p2.img.cctvpic.com/photoworkspace/2023/09/30/2023093014155034382.jpg,中美高校合作，在分数量子反常霍尔效应研究方面取得突破性进展,3227,凝聚态物理领域的量子霍尔效应的相关研究曾经三获诺奖，一次是二维电子系统中量子霍尔效应的发现，另一次是分数量子霍尔效应的发现，这两次发现都是在强磁场情况下产生的现象。,2023/9/30 14:20,https://news.cctv.com/2023/09/30/ARTITtrmFvoRXemzUAL0UR6z230930.shtml
https://p5.img.cctvpic.com/photoworkspace/2023/09/30/2023093006304616988.jpg,6G网络最新消息？！800亿元大市场，来了→,3228,在这个团圆的节日，因为一些原因不能回家，给亲友打个电话问候一下，也很贴心。但如果你恰好在海上或者在野外等一些没有手机信号的地方，又急需与外界联系，该怎么办？现在，借助天上的通信卫星，一些手机也可以直接拨打卫星电话了。,2023/9/30 6:32,https://news.cctv.com/2023/09/30/ARTItKpUrZJlKiFbFsv61kVa230930.shtml
https://p1.img.cctvpic.com/photoworkspace/2023/09/29/2023092919562079881.png,嫦娥六号2024年前后登陆月球背面,3229,今天（9月29日），玉兔二号月球车传回了最新的月面环拍图，同时，国家航天局发布消息，探月工程嫦娥六号正按计划开展研制，将于2024年前后实施发射。,2023/9/29 20:10,https://news.cctv.com/2023/09/29/ARTIzAfh5YzLX2K07AJtuGAx230929.shtml
https://p3.img.cctvpic.com/photoworkspace/2023/09/29/2023092915150391615.jpg,国际最新研究：合成细菌可变废为宝 助力应对塑料污染,3232,施普林格·自然旗下学术期刊《自然-通讯》最新发表一篇生物技术研究论文提出，用一组合成细菌可以有效将塑料废物变为有用的化合物，这些细菌可以帮助应对日益增长的塑料污染问题，生产有价值的化学物质和产品，如用于粘合剂、绝缘体和制造尼龙等。,2023/9/29 15:15,https://news.cctv.com/2023/09/29/ARTIKdfKWq8tZQR9LP4Wgifg230929.shtml
https://p3.img.cctvpic.com/photoworkspace/2023/09/29/2023092914503521245.png,特殊的礼物 玉兔二号发回最新月球影像,3233,今天（9月29日），玉兔二号月球车也从38万公里之外的月球上，给我们带来了中秋礼物，传回了最新的月面环拍图。,2023/9/29 14:55,https://news.cctv.com/2023/09/29/ARTIsa5kMzI4N3ghiAt0ozqQ230929.shtml
https://p5.img.cctvpic.com/photoworkspace/2023/09/29/2023092913012895960.png,嫦娥六号任务进展顺利 计划2024年前后发射,3234,国家航天局今天发布消息，目前，探月工程嫦娥六号任务正按计划开展研制工作，计划于2024年前后实施发射。,2023/9/29 13:03,https://news.cctv.com/2023/09/29/ARTIeNiVssEsA5MJTLmnL0dJ230929.shtml
https://p2.img.cctvpic.com/photoworkspace/2023/09/28/2023092806231790709.jpg,圆环阵太阳射电成像望远镜正式建成,3236,记者从中国科学院获悉，圆环阵太阳射电成像望远镜9月27日通过工艺测试，该望远镜是国家重大科技基础设施空间环境地基综合监测网（子午工程二期）的标志性设备之一，将为我国太阳物理和空间天气研究提供高质量观测数据。,2023/9/28 6:23,https://news.cctv.com/2023/09/28/ARTICZDwYEdy8llxGB7eFLqx230928.shtml
https://p3.img.cctvpic.com/photoworkspace/2023/09/28/2023092806175475526.jpg,人类首次“看见”的那个黑洞 被证明确实在自旋！,3237,云南大学中国西南天文研究所副研究员林伟康表示，虽然自旋是黑洞理论的基础假设，但此前并没有直接观测证实。甚长基线干涉测量（VLBI）技术，能将位于全球不同地点的多个射电望远镜联合起来，达到一架超大望远镜的观测效果。,2023/9/28 6:18,https://news.cctv.com/2023/09/28/ARTIWUo7a6IJXmNE4YVxepze230928.shtml
https://p1.img.cctvpic.com/photoworkspace/2023/09/27/2023092719502926475.jpg,新研究发现11个与前列腺癌相关的基因突变,3238,一个国际研究团队在新一期《美国医学会杂志·肿瘤学卷》报告说，他们发现了11个与前列腺癌相关的基因突变。这有助于医生为前列腺癌患者制定更具个性化的靶向治疗方案，高风险患病人群也可提前筛查。,2023/9/27 19:50,https://news.cctv.com/2023/09/27/ARTI40h1ChFVs7vIACLNPtKP230927.shtml
https://p1.img.cctvpic.com/photoworkspace/2023/09/27/2023092717260371583.jpg,中国第13次北冰洋科学考察队凯旋抵沪,3239,9月27日，由自然资源部组织的中国第13次北冰洋科学考察队乘“雪龙2”号极地科考破冰船返回上海，标志着中国第13次北冰洋科学考察任务圆满完成。北京时间9月5日13时55分，“雪龙2”号极地科考破冰船抵达北极点并开展系列综合调查。,2023/9/27 17:26,https://news.cctv.com/2023/09/27/ARTIqXVvU5iGZ6qXy1plhk94230927.shtml
https://p5.img.cctvpic.com/photoworkspace/2023/09/27/2023092711174593470.jpg,研究认为沙漠等旱区具有碳汇潜力,3240,应对全球气候变化不仅要减少二氧化碳排放，还需要捕获和储存已经排放的过量碳。细胞出版社旗下学术期刊《植物科学趋势》近日发表的一篇论文认为，沙漠等干旱地区具有碳汇潜力。,2023/9/27 11:17,https://news.cctv.com/2023/09/27/ARTIoDGPTIesA0srirn7CFqY230927.shtml
https://p5.img.cctvpic.com/photoworkspace/2023/09/27/2023092709405810881.jpg,更漫长的夏季？过早高温、极端天气和物候生态混乱的警示,3241,美国国家海洋和大气管理局9月14日发布的月度气候报告显示，根据今年到目前为止的数据，2023年有93.42%的可能性成为有记录以来最热的一年。英国、爱尔兰周边海水异常升温，威胁鱼类生存……,2023/9/27 9:42,https://news.cctv.com/2023/09/27/ARTIcWsRxFkBm72aex08vSDL230927.shtml
https://p1.img.cctvpic.com/photoworkspace/2023/09/27/2023092706414014267.png,我科学家实现全被动量子密钥分发,3242,日前，中国科学技术大学郭光灿院士团队在量子密钥分发研究中取得重要进展。该团队韩正甫、王双、银振强、陈巍与合作者提出了一种无须主动调制的新型量子密钥分发实现方案，并完成了实验验证，为实现高现实安全的量子密钥分发系统提供了新思路。该成果近日发表在国际学术期刊《物理评论快报》上。,2023/9/27 6:41,https://news.cctv.com/2023/09/27/ARTIP2b2Gg4PP0paZMc2DqZs230927.shtml
https://p3.img.cctvpic.com/photoworkspace/2023/09/27/2023092706153366803.jpg,我国成功发射遥感三十三号04星,3243,北京时间2023年9月27日04时15分，我国在酒泉卫星发射中心使用长征四号丙运载火箭，成功将遥感三十三号04星发射升空，卫星顺利进入预定轨道，发射任务获得圆满成功。该卫星主要用于科学试验、国土资源普查、农产品估产及防灾减灾等领域。,2023/9/27 6:17,https://news.cctv.com/2023/09/27/ARTIRZCFYnloj7CuD7TooMuc230927.shtml
https://p3.img.cctvpic.com/photoworkspace/2023/09/26/2023092615224946665.jpg,新研究称外星生命或不以碳为基础,3244,美国科学家开展的一项新研究发现，许多行星上可能存在所谓的“自催化”化学反应，其能使用碳以外的多种化学元素，制造出与地球上的碳基生命截然不同的生命形式。相关研究论文刊发于最新一期《美国化学会杂志》。,2023/9/26 15:23,https://news.cctv.com/2023/09/26/ARTI0iHWocM2KUpnJcD23DXr230926.shtml
https://p3.img.cctvpic.com/photoworkspace/2023/09/26/2023092610534083880.jpg,新研究发现细胞初级纤毛缩短调控机制,3245,人体大多数细胞表面存在被称为初级纤毛的毛发状细胞器，在细胞信号介导、细胞增殖以及肿瘤形成过程中发挥重要作用。日本研究人员参与的一个国际团队发现，一种蛋白激酶能够调控细胞初级纤毛的缩短，新发现有助于探究纤毛病和癌症等疾病的病因。,2023/9/26 10:53,https://news.cctv.com/2023/09/26/ARTIZwHB4SYJmAoVcDsnUq4U230926.shtml
https://p5.img.cctvpic.com/photoworkspace/2023/09/26/2023092606560330065.jpg,“硬核管家”来了，让卫星提供更多精准服务,3246,从首星升空到百星在天，“吉林一号”星座组网速度不断加快，卫星制造与发射成本不断下降。研发人员通过卫星实时获取地面影像，再对这些影像进行深度开发，让它们“活起来，会说话”，高效服务各行各业。,2023/9/26 6:56,https://news.cctv.com/2023/09/26/ARTIiw1KHZgdJawabS59om3j230926.shtml
https://p4.img.cctvpic.com/photoworkspace/2023/09/26/2023092606454016192.jpg,【科技前沿】我科学家创造“无盐分析出的太阳能海水淡化速率”新纪录,3247,完全依靠自然光，一平方米大小的蒸发器每天能从海水中收集多少淡水——答案是23升，可满足十余名成年人一天饮用所需。记者25日从东北大学获悉，该校和中国科学院金属研究所组成的团队取得重大突破，创造了“无盐分析出的太阳能海水淡化速率”世界纪录，比原纪录提高近1.5倍，可实现零碳淡化大量海水，拥有极高的应用价值。该研究成果近期已在《自然》杂志在线发表。,2023/9/26 6:45,https://news.cctv.com/2023/09/26/ARTI4V8PFcCYbpU8CAyBQn2o230926.shtml
https://p5.img.cctvpic.com/photoworkspace/2023/09/26/2023092600061829430.jpg,从神七到神十六，中国载人航天实现跨越式发展！,3248,2008年9月25日，搭载着翟志刚、刘伯明、景海鹏三名航天员的神舟七号载人飞船顺利进入太空。这是一次载入史册的载人飞行任务，三人默契配合完成了我国航天员的首次太空行走任务。,2023/9/26 0:10,https://news.cctv.com/2023/09/26/ARTIYVkiDJN4mabxi2zCQsIL230926.shtml
https://p2.img.cctvpic.com/photoworkspace/2023/09/25/2023092517440651115.jpg,我国科学家研制出仿生低碳新型建筑材料,3249,中国科学院理化技术研究所研究团队受自然界中沙塔蠕虫构筑巢穴过程启发，在低温常压条件下制备了力学性能优异的仿生低碳新型建筑材料，为建筑领域节能减排提供了新思路。相关成果日前在国际学术期刊《物质》发表。,2023/9/25 17:44,https://news.cctv.com/2023/09/25/ARTI0sjhuWeIqzVrrCE2Mbj0230925.shtml
https://p3.img.cctvpic.com/photoworkspace/2023/09/25/2023092515581551436.jpg,我国科研院所与国际水稻研究所加强合作推动水稻品种改良,3250,我国科研院所与国际水稻研究所加强合作，引进水稻种质资源，推动品种改良，近25年来共联合培育推广面积超过1000万亩的水稻品种49个。,2023/9/25 15:58,https://news.cctv.com/2023/09/25/ARTIYjfHGXGLDbeOW2RwXDiy230925.shtml
https://p1.img.cctvpic.com/photoworkspace/2023/09/25/2023092506313313089.jpg,木卫二表面二氧化碳来自其海洋,3251,美国两个科研团队分别在最新一期《科学》杂志上撰文指出，詹姆斯·韦布空间望远镜提供的数据显示，在木卫二（欧罗巴）上检测到的二氧化碳来自其冰冷外壳下的海洋，这让人们对其海洋中可能潜伏着生命更添期待。,2023/9/25 6:31,https://news.cctv.com/2023/09/25/ARTIQlW4evMTUWPUCoYBAjXL230925.shtml
https://p1.img.cctvpic.com/photoworkspace/2023/09/24/2023092406421959251.jpg,杭州亚运会开幕式：用高科技手段完美表达中国美学,3252,杭州这座城市的自然美、历史美、科技美、运动美在开幕式的演出中通过技术和艺术的结合得到了充分展示。,2023/9/24 6:42,https://news.cctv.com/2023/09/24/ARTIsXwoRh49anWjfgfesDxU230924.shtml
https://p1.img.cctvpic.com/photoworkspace/2023/09/23/2023092322155125997.jpg,我国发起的蛋白质组大科学计划国际总部成立,3253,由我国科学家领衔发起的“人体蛋白质组导航国际大科学计划”（以下简称“π-HuB计划”）国际总部22日在广州揭牌成立，该计划将为人类健康管理、疾病精准防控诊治以及科学康养提供新理论、技术和方法。,2023/9/23 22:16,https://news.cctv.com/2023/09/23/ARTIlUXp68deeIS2N0L5A4V4230923.shtml
https://p5.img.cctvpic.com/photoworkspace/2023/09/22/2023092222521189015.jpg,杭州临平亚运场馆里的“黑科技”，这可是“鸟巢”同款！,3254,9月21日晚，浙江杭州临平区开始下雨，临平体育中心体育场的自动雨水收集系统也随之启动运行。,2023/9/23 0:13,https://news.cctv.com/2023/09/23/ARTIXUTrsmO70TnrANI1oY3C230922.shtml
https://p2.img.cctvpic.com/photoworkspace/2023/09/22/2023092222351367139.jpg,“太空水稻”的“后代”成长有了哪些变化？,3255,通过研究，科研人员从这些植物中获得了哪些信息？一起去实验室了解一下。,2023/9/23 0:10,https://news.cctv.com/2023/09/23/ARTI18wo1fqSdeS8tJx1KQ21230922.shtml
https://p5.img.cctvpic.com/photoworkspace/2023/09/22/2023092211065471959.jpg,技能成才 技能报国——来自第二届全国技能大赛的观察,3257,秋高气爽的时节里，渤海湾畔的国家会展中心（天津）场馆内热闹非凡。近日，第二届全国技能大赛在此落下帷幕，这是目前我国规格最高、项目最多、规模最大、水平最高的综合性国家职业技能赛事。,2023/9/22 12:00,https://news.cctv.com/2023/09/22/ARTIAltAkk41IWSbtXtqcRrT230922.shtml
https://p4.img.cctvpic.com/photoworkspace/2023/09/21/2023092122002024711.jpg,中继卫星为神舟十六号飞行任务太空授课提供通信保障,3259,9月21日的太空授课，继续采用了天地互动方式进行，但大家可能不知道的是，除了三位“老师”要提前备课，位于太空中的多颗中继卫星，也为了这次太空授课保驾护航。,2023/9/22 0:11,https://news.cctv.com/2023/09/22/ARTItvVYn705TxNgBoUlOha6230921.shtml
https://p2.img.cctvpic.com/photoworkspace/2023/09/21/2023092109532659770.jpg,数千年间，脑容量下降了约10% 人类的大脑是怎么“丢”的？,3262,大多数人认为脑部进化以线性方式发生：它不断增大，然后进入平台期，最后停止发育，但事实并非如此。对122个人群开展的测量显示，现代成年人的脑容量为900—2100毫升，全球范围内人类的脑容量平均为1349毫升，小于人类石器时代祖先的脑容量。,2023/9/21 9:54,https://news.cctv.com/2023/09/21/ARTIMjFM4HhJL5mMzsfeOmAw230921.shtml
https://p3.img.cctvpic.com/photoworkspace/2023/09/20/2023092010105380770.jpg,科技赋能 活力无限——“智能亚运”观察,3263,杭州亚运会，既是一次体育盛会，也是一场科技盛宴。,2023/9/20 10:11,https://news.cctv.com/2023/09/20/ARTIIixYUF2EOzAMdwd3nweX230920.shtml
https://p1.img.cctvpic.com/photoworkspace/2023/09/19/2023091921354055540.jpg,焦点访谈：厚植科学土壤 探索美好未来,3264,这几天，2023年全国科普日活动正在火热进行中。今年是第二十个科普日，以“提升全民科学素质，助力科技自立自强”为主题，各地又一次掀起了全民科普热。一系列高精尖的科技成果集中亮相，异彩纷呈的科普嘉年华火热开展。这些年，我国科普工作有着怎样的创新升级？大众对科普的关注发生了什么样的变化？我们今天就先去科普日活动现场看一看。,2023/9/19 21:56,https://news.cctv.com/2023/09/19/ARTID603k5FDQQBEhNdLr4Wy230919.shtml
https://p3.img.cctvpic.com/photoworkspace/2023/09/19/2023091915595150041.jpg,地球第二份“综合体检报告”出炉 9个指标中6个超标,3265,据物理学家组织网17日报道，来自8个国家的29位科学家对地球开展了一项综合“体检”，分析了9个相互关联的“地球边界”。2009年，科学家首次对地球开展类似“综合体检”，当时只有全球变暖、灭绝率和氮超出了其极限。,2023/9/19 16:00,https://news.cctv.com/2023/09/19/ARTIylrwztj3KwvpugZ1Yb4U230919.shtml
https://p3.img.cctvpic.com/photoworkspace/2023/09/18/2023091822470882344.jpg,“天宫课堂”周四开课！课表来了,3267,据中国载人航天工程办公室消息，“天宫课堂”第四课定于9月21日15时45分开课，神舟十六号航天员景海鹏、朱杨柱、桂海潮将面向全国青少年进行太空科普授课。届时，中央广播电视总台面向全球现场直播。,2023/9/19 0:10,https://news.cctv.com/2023/09/19/ARTI7GSL3tKGbbAPEqamBry6230918.shtml
https://p5.img.cctvpic.com/photoworkspace/2023/09/18/2023091820212360889.jpg,“天宫课堂”第四课将于9月21日开课,3268,据中国载人航天工程办公室消息，“天宫课堂”第四课定于9月21日15时45分开课，神舟十六号航天员景海鹏、朱杨柱、桂海潮将面向全国青少年进行太空科普授课。届时，中央广播电视总台将现场直播。,2023/9/18 20:21,https://news.cctv.com/2023/09/18/ARTIqNU3OjRLGTD2aL2nNzJf230918.shtml
https://p4.img.cctvpic.com/photoworkspace/2023/09/18/2023091820173686668.jpg,数字赋能科技助力 让亚运更“智能”,3269,本届杭州亚运会的“智慧大脑”——综合指挥平台共接入9张网29个系统72大类数据，连接了亚运六城87个场馆的7.4万名工作人员，能够实现24小时的智能化运作。,2023/9/18 20:18,https://news.cctv.com/2023/09/18/ARTINKmhM2lJjYSGbMQrC87e230918.shtml
https://p5.img.cctvpic.com/photoworkspace/2023/09/18/2023091817283783853.jpg,我国科研团队在二维高性能浮栅晶体管存储器方面取得重要进展,3271,记者18日从华中科技大学了解到，该校材料成形与模具技术全国重点实验室教授翟天佑团队在二维高性能浮栅晶体管存储器方面取得重要进展，研制了一种具有边缘接触特征的新型二维浮栅晶体管器件，与现有商业闪存器件性能对比，其擦写速度、循环寿命等关键性能均有提升，为发展高性能、高密度大容量存储器件提供了新的思路。,2023/9/18 17:28,https://news.cctv.com/2023/09/18/ARTIbqcuvv6zICZevj94jqya230918.shtml
https://p5.img.cctvpic.com/photoworkspace/2023/09/18/2023091816222916749.png,新华全媒+丨感知前沿科技 共享美好生活——探访2023年全国科普日主场活动,3272,近距离观看月壤、嫦娥五号返回器实物，体验火箭发射、月地驾驶和空间站生活，了解数字技术如何为兵马俑做“体检”……9月17日至23日，以“提升全民科学素质，助力科技自立自强”为主题的2023年全国科普日活动在全国各地集中开展，为社会公众送上丰富多彩的科普大餐。,2023/9/18 17:06,https://news.cctv.com/2023/09/18/ARTIE1G1XqI9Kloo0g7B5whQ230918.shtml
https://p4.img.cctvpic.com/photoworkspace/2023/09/18/2023091810264412478.jpg,黑洞也有“吃撑”的时候 中外科学家揭示黑洞周围磁囚禁盘形成过程,3274,黑洞可以自由、随意地吞噬物质吗？9月1日，《科学》发表了关于黑洞的最新研究成果，首次揭示了黑洞吸积流中的磁场运输过程，及磁囚禁盘形成过程，表明了随着吞噬物质的持续进行，黑洞会达到“吃撑”的状态。,2023/9/18 10:29,https://news.cctv.com/2023/09/18/ARTIa4ak4i9jL6CP6wfE1m21230918.shtml
https://p2.img.cctvpic.com/photoworkspace/2023/09/18/2023091807092128149.jpg,科学家首次为地球“全面体检”：九大安全边界已被突破六个,3275,科学家表示，一旦地球环境持续恶化，将给人类的粮食安全、工业生产等方面带来灾难性的影响。不过人类还不必放弃希望，“安全边界”被突破并不意味着不可逆转的永久性损害，仍然可以通过环保努力，改善人类在这颗蓝色星球上的生存环境。,2023/9/18 7:09,https://news.cctv.com/2023/09/18/ARTIjNOR7wculzHbTeqQL0NX230918.shtml
https://p4.img.cctvpic.com/photoworkspace/2023/09/17/2023091721311712559.jpg,“墨子”如何给仙女座星系拍照片？一起来探秘,3276,9月17日，北半球光学时域巡天能力最强的墨子巡天望远镜在青海冷湖天文观测基地正式投入观测，这将使我国时域天文研究能力达到国际先进水平。,2023/9/18 0:14,https://news.cctv.com/2023/09/18/ARTIRjbMLu6nt81hjY3Kbw0d230917.shtml
https://p5.img.cctvpic.com/photoworkspace/2023/09/17/2023091721575044474.jpg,全国技能大赛 | 顶尖工匠如何选拔？过硬本领如何练就？,3277,顶尖工匠如何选拔？过硬本领如何练就？这些新技能、炫酷绝活又如何“扮靓”我们的高品质生活？一问到底。,2023/9/18 0:11,https://news.cctv.com/2023/09/18/ARTIYS2BpzvNtBnzrKbhfq2K230917.shtml
https://p3.img.cctvpic.com/photoworkspace/2023/09/17/2023091720121531202.jpg,江苏无锡首次获得6000年前古人类DNA,3278,9月17日，在江苏无锡举行的“考古发掘现场文物保护国家文物局重点科研基地华东工作站”揭牌仪式上，无锡文物考古研究所和复旦大学联合发布了一项最新科技考古成果——无锡市马鞍遗址马家浜文化时期人骨检测报告。,2023/9/17 20:14,https://news.cctv.com/2023/09/17/ARTIZqQYn883tPV9sOWMzOqs230917.shtml
https://p3.img.cctvpic.com/photoworkspace/2023/09/17/2023091719342241867.jpg,金星19日将迎今年“启明星”姿态的最亮时刻,3279,天文科普专家介绍，继7月7日迎来今年“长庚星”姿态的最亮时刻后，金星9月19日将迎来今年“启明星”姿态的最亮时刻，闪耀在日出前的东方天空。,2023/9/17 19:34,https://news.cctv.com/2023/09/17/ARTIFHF9xmzeeb4HLLbmxo5G230917.shtml
https://p3.img.cctvpic.com/photoworkspace/2023/09/17/2023091719283070051.jpg,《中国古代重要科技发明创造》系列纪念封第二辑首发,3280,在2023年全国科普日到来之际，由中国邮政与中国科学院科学传播局、中国科协科学技术传播中心共同推出的《中国古代重要科技发明创造》系列纪念封第二辑在国家科技传播中心首发。,2023/9/17 19:30,https://news.cctv.com/2023/09/17/ARTI92ttaAsd89GZbM9QW3i3230917.shtml
https://p5.img.cctvpic.com/photoworkspace/2023/09/17/2023091713342264181.jpg,我国成功发射遥感三十九号卫星,3281,北京时间2023年9月17日12时13分，我国在西昌卫星发射中心使用长征二号丁运载火箭，成功将遥感三十九号卫星发射升空，卫星顺利送入预定轨道，发射任务获得圆满成功。（总台央视记者 曹汉杰 刘常连 杨弘杨 喻鹏 胡煦劼）,2023/9/17 13:35,https://news.cctv.com/2023/09/17/ARTIn9OyoRJLOIudZjM8DntX230917.shtml
https://p4.img.cctvpic.com/photoworkspace/2023/09/17/2023091712353634664.jpg,墨子巡天望远镜正式投入观测并发布仙女座星系照片,3282,今天（9月17日），北半球光学时域巡天能力最强的墨子巡天望远镜在青海冷湖天文观测基地正式投入观测，这将使我国时域天文研究能力达到国际先进水平。同日公布的仙女座星系照片就是墨子巡天望远镜通过每次30秒，共计150次的曝光，得到150张照片后叠加而成。,2023/9/17 12:40,https://news.cctv.com/2023/09/17/ARTI4Gf4FKCLjjjgg2F4bHe9230917.shtml
https://p2.img.cctvpic.com/photoworkspace/2023/09/16/2023091609392099406.jpg,中国航天探月探日再进一步 深空探测公布这些新规划,3283,第十届航天技术创新国际会议正在上海举行，航天专家表示，我国正在迈入月球探索与开发的新时代，相关研究已经启动。同时探日卫星“羲和二号”正在论证，计划开启我国太阳立体探测时代。,2023/9/16 9:39,https://news.cctv.com/2023/09/16/ARTIgckDCWk6CykFL6vz9LGQ230916.shtml
https://p5.img.cctvpic.com/photoworkspace/2023/06/27/2023062709565510787.png,在轨近一个月 神十六乘组工作有序展开,3284,神舟十六号航天员乘组5月30日进驻中国空间站以来，已经过去了近一个月的时间。在这段时间里，航天员景海鹏、朱杨柱、桂海潮共同协作，高频次、高效率地进行了大量工作。,2023/6/27 10:20,https://news.cctv.com/2023/06/27/ARTIQUoDPalqSahnN4EmmrhC230627.shtml
https://p5.img.cctvpic.com/photoworkspace/2023/06/27/2023062707075959120.jpg,我国首次高压力多管材纯氢试验获得成功,3285,6月25日，9.45MPa全尺寸非金属管道纯氢爆破试验在国家管网集团管道断裂控制试验场成功实施，标志着国内首次高压力多管材氢气输送管道中间过程应用试验圆满完成，为我国今后实现大规模、低成本的远距离纯氢运输提供技术支撑。,2023/6/27 7:08,https://news.cctv.com/2023/06/27/ARTI8DAS1aWfvtOiBCrnzaYW230627.shtml
https://p2.img.cctvpic.com/photoworkspace/2023/05/17/2023051707320849773.jpg,科学家用细胞育出首例厘米级鱼肉,3286,仅用17天，科学家就能用细胞培育出带有腥味、质感Q弹的鱼肉。16日，浙江大学生物系统工程与食品科学学院副院长刘东红教授、生命科学学院陈军教授牵头的细胞培养鱼肉团队，联合大连工业大学朱蓓薇院士团队对外宣布，通过干细胞分离、工厂化培养与组织化构建技术，联合团队成功合成国内首例厘米级细胞培养大黄鱼组织仿真鱼排。相关研究论文发表于《自然》合作期刊《npj—食品科学》。,2023/5/17 7:32,https://news.cctv.com/2023/05/17/ARTIbgmm68Xrht4akCIXQOpj230517.shtml
https://p1.img.cctvpic.com/photoworkspace/2019/12/02/2019120201295489431.jpg,未来二十年能否找到地外智慧生命？全球多个项目正在努力,3287,“搜索速度正以指数级增长，而且事实上已经可以大致估计SETI何时能取得成功。这一目标，将在未来20年内实现。”肖斯塔克说。,2019/12/2 1:30,http://news.cctv.com/2019/12/02/ARTI48gVA6KPkeaSadMuvL3g191202.shtml
https://p4.img.cctvpic.com/photoworkspace/2019/11/14/2019111411534160178.jpg,可听可看可触摸 3D图像生成系统酷似“星战”显示器,3288,据英国《自然》杂志13日公开的一项物理学最新研究成果，科学家们报告了一种特殊的3D图像生成系统，它不仅能发出声音，还能在被“触摸”时产生一种触觉响应。,2019/11/14 11:54,http://news.cctv.com/2019/11/14/ARTIkYCyl4UtINiPuongo8vi191114.shtml
https://p1.img.cctvpic.com/photoworkspace/2019/11/14/2019111411525776626.jpg,气候变暖或致帝企鹅灭绝,3289,如果人类不及时采取行动遏制气候变暖的趋势，现存企鹅家族中体形最大的成员——帝企鹅可能在本世纪末灭绝。相关报告近日发表于《全球变化生物学》杂志上。,2019/11/14 11:53,http://news.cctv.com/2019/11/14/ARTI3SYnPkhtYZZ4G6sA6rrs191114.shtml
https://p2.img.cctvpic.com/photoworkspace/2019/11/14/2019111411512382735.jpg,探测器“拜访”过的最遥远天体改名,3290,“天空”这块冰冷的岩石天体位于冥王星外约10亿英里处，在黑暗而寒冷的柯伊伯带中运行。,2019/11/14 11:51,http://news.cctv.com/2019/11/14/ARTIcSoajjekOv7iPBJxSgqR191114.shtml
https://p3.img.cctvpic.com/photoworkspace/2019/11/14/2019111411492627436.jpg,宇宙大爆炸之前发生了什么？,3291,目前科学家广泛认可的故事始于约138亿年前。,2019/11/14 11:50,http://news.cctv.com/2019/11/14/ARTIq0w4CyXrZnZTAJj4G60d191114.shtml
https://p5.img.cctvpic.com/photoworkspace/2019/11/14/2019111405484235518.jpg,走自主研发之路 国产食葵种子如何打败“洋种子”,3292,近年来我国相关龙头企业加强自主研发创新、重视品种选育、推广国产品牌，坚持走品种科技化、科研产业化、产业市场化的发展之路，研发出一系列优良国产品种，把种子安全的主动权牢牢握在自己手中。,2019/11/14 5:49,http://news.cctv.com/2019/11/14/ARTIOTeWjflcqyvukyV4Vki2191114.shtml
https://p4.img.cctvpic.com/photoworkspace/2019/11/14/2019111405282560281.jpeg,一亿年前的琥珀花蚤为花传粉 虫媒传粉记录提前至少5000万年,3293,近日，中国科学院南京地质古生物研究所科研人员，在白垩纪中期（约一亿年前）缅甸琥珀中，发现了一枚为被子植物传粉的昆虫标本。这是迄今为止，人类发现的最早为花传粉的动物之一。,2019/11/14 5:29,http://news.cctv.com/2019/11/14/ARTI2PjCItuUpSll1swyLQj4191114.shtml
https://p1.img.cctvpic.com/photoworkspace/2023/11/15/2023111506271292826.jpg,行走速度与步数哪个更重要,3294,在速度上，中青年人群适合以快速行走提高心率，从而达到消耗多余热量的效果；老年人群则适合采用中低速行走。而对于糖尿病患者来说，不应简单通过步数衡量健身效果，而应通过时间把控，行走30—40分钟可达到最佳效果。,2023/11/15 6:27,https://news.cctv.com/2023/11/15/ARTIxf5KtCfyjUeFQP8z5ZLR231115.shtml
https://p3.img.cctvpic.com/photoworkspace/2023/11/14/2023111420185822415.png,中东部地区将出现大风降温天气 东北地区等地有雨雪天气,3295,今天白天，新疆、内蒙古、黑龙江等地出现雨雪天气，华北、黄淮等地出现霾天气。预计未来三天，华北黄淮等地有轻到中度霾，15日西北地区等地有沙尘天气，关注对交通运输、人体健康的影响。,2023/11/14 20:19,https://news.cctv.com/2023/11/14/ARTIb0ddm3rn6cPuVMOVBuMQ231114.shtml
https://p2.img.cctvpic.com/photoworkspace/2023/11/14/2023111418145482812.jpg,“少食多餐”未必健康 专家支招糖尿病防治,3296,11月14日是联合国糖尿病日，今年的主题是“了解风险，了解应对”。单一摄入水果不利于整体健康和营养均衡；节食虽然能降低血糖，却会增加胃肠道疾病风险。,2023/11/14 18:15,https://news.cctv.com/2023/11/14/ARTIyhtSSpkja3jvB9jSzZrV231114.shtml
